               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,            0.018519,            0.010261,             0.10522,            0.045968,              0.6487,            0.063525,            0.056394,            0.007134,           0.0026013,            0.061207,             0.00538,             0.00538,             0.00538
                 142,              0.0186,            0.010326,             0.10525,             0.03945,             0.71296,            0.063694,            0.056564,           0.0071277,           0.0025999,            0.061193,            0.005347,            0.005347,            0.005347
                 143,            0.018246,            0.010189,             0.10466,            0.045683,              0.6494,             0.06381,            0.056685,           0.0071242,           0.0026013,            0.061175,            0.005314,            0.005314,            0.005314
                 144,            0.018439,            0.010292,             0.10488,             0.04068,             0.65178,            0.063912,            0.056781,            0.007119,           0.0025982,            0.061158,            0.005281,            0.005281,            0.005281
                 145,            0.018485,            0.010338,             0.10539,            0.040824,             0.65551,            0.063984,            0.056862,           0.0071164,            0.002597,            0.061155,            0.005248,            0.005248,            0.005248
                 146,            0.018168,            0.010163,             0.10447,            0.040998,               0.657,            0.064215,            0.057015,           0.0071128,           0.0025964,            0.061139,            0.005215,            0.005215,            0.005215
                 147,            0.018289,            0.010062,             0.10486,            0.041101,             0.65738,            0.064673,            0.057506,           0.0071103,           0.0025955,            0.061134,            0.005182,            0.005182,            0.005182
                 148,            0.018315,            0.010058,             0.10487,            0.041156,             0.65813,            0.064687,            0.057537,           0.0071066,           0.0025939,            0.061128,            0.005149,            0.005149,            0.005149
                 149,            0.018434,            0.010115,             0.10494,            0.041057,             0.65649,            0.064475,            0.057288,           0.0071099,           0.0025935,            0.061123,            0.005116,            0.005116,            0.005116
                 150,             0.01841,            0.010393,             0.10479,            0.041094,             0.65701,              0.0645,            0.057292,           0.0071044,            0.002593,             0.06113,            0.005083,            0.005083,            0.005083
                 151,            0.018358,            0.010227,             0.10488,             0.04141,             0.65811,            0.064611,            0.057407,           0.0070998,           0.0025929,            0.061127,             0.00505,             0.00505,             0.00505
