               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.019136,            0.010491,             0.10737,           0.0077124,             0.99858,            0.060605,            0.053209,            0.007083,           0.0027048,             0.06469,            0.006436,            0.006436,            0.006436
                 110,            0.019228,            0.010507,             0.10769,           0.0077134,             0.99858,            0.060173,            0.052709,           0.0070949,           0.0027064,            0.064696,            0.006403,            0.006403,            0.006403
                 111,            0.019479,            0.010564,             0.10767,            0.007712,             0.99858,            0.060984,            0.053475,           0.0071065,           0.0027084,            0.064699,             0.00637,             0.00637,             0.00637
                 112,              0.0193,            0.010557,             0.10715,            0.007708,             0.99858,            0.060712,            0.053252,           0.0071216,           0.0027121,            0.064706,            0.006337,            0.006337,            0.006337
                 113,            0.018854,            0.010497,             0.10737,           0.0077064,             0.99858,            0.061428,            0.053894,           0.0071286,           0.0027138,            0.064711,            0.006304,            0.006304,            0.006304
                 114,            0.019223,            0.010562,              0.1072,           0.0077015,             0.99858,             0.06121,            0.053765,            0.007136,           0.0027164,            0.064713,            0.006271,            0.006271,            0.006271
                 115,            0.018987,            0.010512,             0.10712,           0.0076993,             0.99858,            0.061173,            0.053745,           0.0071391,           0.0027186,            0.064732,            0.006238,            0.006238,            0.006238
                 116,             0.01933,              0.0106,             0.10724,           0.0077006,             0.99858,            0.060931,            0.053561,           0.0071477,           0.0027214,            0.064752,            0.006205,            0.006205,            0.006205
                 117,            0.018871,            0.010458,             0.10737,           0.0076984,             0.99858,             0.06084,            0.053417,           0.0071581,           0.0027265,            0.064766,            0.006172,            0.006172,            0.006172
                 118,            0.019126,            0.010361,             0.10697,           0.0076931,             0.99858,            0.061302,            0.053831,           0.0071644,           0.0027313,            0.064795,            0.006139,            0.006139,            0.006139
                 119,             0.01909,            0.010419,             0.10698,           0.0076904,             0.99858,            0.061222,            0.053834,           0.0071771,            0.002735,            0.064809,            0.006106,            0.006106,            0.006106
                 120,            0.019114,            0.010515,             0.10681,           0.0076882,             0.99858,            0.060686,            0.053305,           0.0071961,           0.0027388,            0.064832,            0.006073,            0.006073,            0.006073
                 121,            0.018821,            0.010474,             0.10681,           0.0076915,             0.99858,            0.060997,            0.053635,           0.0072067,           0.0027415,            0.064852,             0.00604,             0.00604,             0.00604
                 122,            0.019144,            0.010518,             0.10669,           0.0076911,             0.99858,            0.061276,             0.05377,           0.0072212,           0.0027449,            0.064883,            0.006007,            0.006007,            0.006007
                 123,            0.018681,            0.010435,             0.10662,           0.0076948,             0.99858,            0.060831,            0.053331,           0.0072333,           0.0027477,            0.064904,            0.005974,            0.005974,            0.005974
                 124,            0.018861,            0.010384,             0.10653,           0.0076976,             0.99807,            0.060158,            0.052507,           0.0072519,            0.002752,             0.06494,            0.005941,            0.005941,            0.005941
                 125,            0.018793,            0.010321,             0.10645,           0.0076955,             0.99807,            0.060126,             0.05241,           0.0072694,           0.0027564,             0.06498,            0.005908,            0.005908,            0.005908
                 126,            0.018806,            0.010473,             0.10661,           0.0076955,             0.99807,            0.059879,            0.052096,           0.0072878,           0.0027633,            0.065023,            0.005875,            0.005875,            0.005875
                 127,            0.018912,            0.010452,             0.10642,           0.0076974,             0.99807,            0.059631,            0.051811,            0.007317,           0.0027708,            0.065078,            0.005842,            0.005842,            0.005842
                 128,             0.01872,            0.010372,             0.10656,           0.0076982,             0.99807,            0.059922,            0.052017,           0.0073429,           0.0027767,            0.065128,            0.005809,            0.005809,            0.005809
                 129,            0.018998,            0.010295,             0.10696,           0.0077031,             0.99807,            0.059214,            0.051321,           0.0073651,           0.0027827,            0.065185,            0.005776,            0.005776,            0.005776
                 130,            0.018814,            0.010356,             0.10634,           0.0077062,             0.99807,             0.05952,            0.051459,           0.0073892,           0.0027878,            0.065238,            0.005743,            0.005743,            0.005743
                 131,             0.01867,            0.010299,             0.10628,           0.0077053,             0.99807,            0.059844,             0.05175,           0.0074092,           0.0027936,             0.06528,             0.00571,             0.00571,             0.00571
                 132,            0.018744,            0.010264,             0.10648,           0.0077063,             0.99807,            0.059806,            0.051638,           0.0074226,           0.0027985,            0.065317,            0.005677,            0.005677,            0.005677
                 133,            0.018648,            0.010277,             0.10588,           0.0077092,             0.99807,            0.059409,            0.051291,           0.0074431,           0.0028034,            0.065356,            0.005644,            0.005644,            0.005644
                 134,            0.018808,            0.010405,             0.10598,           0.0077156,             0.99807,            0.059982,            0.051877,           0.0074699,           0.0028086,            0.065399,            0.005611,            0.005611,            0.005611
                 135,            0.018393,            0.010208,             0.10616,           0.0077226,             0.99807,            0.059691,            0.051599,            0.007496,           0.0028133,            0.065439,            0.005578,            0.005578,            0.005578
                 136,            0.018839,            0.010243,             0.10607,           0.0077251,             0.99807,            0.059066,            0.051204,           0.0075236,           0.0028214,            0.065475,            0.005545,            0.005545,            0.005545
                 137,            0.018604,            0.010235,             0.10574,           0.0077249,             0.99705,            0.058589,            0.050728,           0.0075407,           0.0028285,            0.065522,            0.005512,            0.005512,            0.005512
                 138,            0.018587,            0.010274,              0.1061,           0.0077263,             0.99649,            0.058774,            0.050912,           0.0075623,           0.0028351,            0.065573,            0.005479,            0.005479,            0.005479
                 139,            0.018581,             0.01036,             0.10601,           0.0077342,             0.99649,            0.058753,            0.050886,           0.0075888,           0.0028419,            0.065624,            0.005446,            0.005446,            0.005446
                 140,            0.018574,            0.010306,             0.10557,           0.0077401,             0.99649,            0.058825,             0.05098,           0.0076129,           0.0028472,            0.065677,            0.005413,            0.005413,            0.005413
                 141,            0.018109,            0.010074,              0.1057,           0.0077508,             0.99649,            0.059145,             0.05142,           0.0076394,           0.0028526,            0.065716,             0.00538,             0.00538,             0.00538
                 142,            0.018426,            0.010142,             0.10587,           0.0077675,             0.99649,             0.05928,            0.051493,           0.0076684,           0.0028587,            0.065774,            0.005347,            0.005347,            0.005347
                 143,            0.018209,            0.010205,             0.10576,           0.0077851,             0.99649,            0.058933,            0.051089,           0.0076975,           0.0028644,            0.065809,            0.005314,            0.005314,            0.005314
                 144,            0.018645,            0.010265,             0.10547,           0.0077959,             0.99649,            0.059302,            0.051503,           0.0077188,           0.0028692,             0.06584,            0.005281,            0.005281,            0.005281
                 145,            0.018533,            0.010152,             0.10545,            0.007809,             0.99649,            0.059488,             0.05166,           0.0077427,           0.0028758,            0.065877,            0.005248,            0.005248,            0.005248
                 146,            0.018736,            0.010285,             0.10547,           0.0078232,             0.99649,            0.059416,            0.051625,           0.0077595,           0.0028812,            0.065927,            0.005215,            0.005215,            0.005215
                 147,            0.018646,            0.010222,             0.10543,            0.007838,             0.99649,            0.058571,            0.050885,           0.0077783,           0.0028866,            0.065957,            0.005182,            0.005182,            0.005182
                 148,            0.018212,             0.01007,             0.10538,           0.0078515,             0.99649,            0.058768,            0.051083,           0.0077944,           0.0028911,            0.065979,            0.005149,            0.005149,            0.005149
                 149,            0.018005,            0.010032,             0.10552,           0.0078683,             0.99649,            0.058674,             0.05107,           0.0078103,           0.0028946,            0.066004,            0.005116,            0.005116,            0.005116
                 150,            0.018432,            0.010229,             0.10553,           0.0078846,             0.99649,             0.05886,            0.051296,           0.0078256,           0.0028989,             0.06602,            0.005083,            0.005083,            0.005083
                 151,            0.018098,              0.0101,              0.1054,           0.0079078,             0.99649,            0.058916,            0.051414,           0.0078422,           0.0029039,             0.06605,             0.00505,             0.00505,             0.00505
                 152,            0.018413,            0.010147,             0.10527,           0.0079145,             0.99649,            0.058952,            0.051435,           0.0078448,           0.0029066,            0.066045,            0.005017,            0.005017,            0.005017
                 153,            0.018417,            0.010228,             0.10523,           0.0079314,             0.99649,             0.05866,            0.051213,           0.0078472,           0.0029092,            0.066062,            0.004984,            0.004984,            0.004984
                 154,            0.018423,            0.010185,             0.10505,           0.0079516,             0.99649,            0.058465,            0.050986,            0.007861,           0.0029109,            0.066078,            0.004951,            0.004951,            0.004951
                 155,            0.018064,            0.010172,             0.10521,           0.0079667,             0.99649,            0.058499,            0.051041,           0.0078734,           0.0029162,            0.066107,            0.004918,            0.004918,            0.004918
                 156,            0.018083,            0.010074,             0.10493,            0.007986,             0.99649,            0.058391,            0.050904,           0.0078823,           0.0029216,            0.066137,            0.004885,            0.004885,            0.004885
